Profit Score,Profit %,CON,Urban,Provider Type,Type of Control,FTE - Employees on Payroll,Number of Beds,Discharges,Cost of Charity Care,Cost of Uncompensated Care,Total Costs,Total fixed Assets,Total Long Term Liabilities,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev Per Discharge,Rev Per Bed,Discharges Per Bed
1,0.035927038795211835,0.0,1.0,5,5,787.19,242.0,11914.0,6004764.0,8381884.0,167951456.0,174830795.0,3272188.0,776298021.0,464984826.0,1241282847.0,0.6253997812635528,0.3746002187364473,0.004837546909242032,0.004837546909242032,104186.91010575792,5129267.9628099175,49.231404958677686
3,-0.07107710394989261,0.0,1.0,5,4,198.92,30.0,2012.0,6596253.0,7997848.0,46062039.0,73415735.0,135748795.0,148292856.0,157618398.0,305911254.0,0.4847577657277035,0.5152422342722965,0.021562635940160606,0.021562635940160606,152043.36679920478,10197041.8,67.06666666666666
2,0.01108256378075935,1.0,2.0,1,8,461.16,45.0,1723.0,331128.0,1073425.0,81417768.0,55241451.0,26007976.0,67791628.0,96107722.0,163899350.0,0.41361743045350696,0.586382569546493,0.0020203130762873676,0.0020203130762873676,95124.40510737087,3642207.777777778,38.28888888888889
3,-0.014304522441800416,0.0,1.0,1,4,304.3,228.0,1197.0,23227.0,269042.0,15340063.0,10702215.0,1187206.0,51596589.0,59436548.0,111033137.0,0.46469540890301964,0.5353045910969804,0.0002091898025001311,0.0002091898025001311,92759.51294903927,486987.4429824561,5.25
1,0.04187318689637329,0.0,2.0,5,2,1647.84,206.0,11401.0,1625505.0,10146969.0,239549009.0,162328168.0,93186363.0,488200542.0,668678659.0,1156879201.0,0.4219978555911474,0.5780021444088526,0.0014050775557162083,0.0014050775557162083,101471.73063766336,5615918.45145631,55.34466019417476
1,0.041371848550298636,0.0,2.0,1,2,1644.91,426.0,13721.0,3247560.0,8674160.0,262624623.0,105696188.0,-3123218.0,1143718325.0,740170738.0,1883889063.0,0.6071049232478081,0.392895076752192,0.0017238594691071786,0.0017238594691071786,137299.69120326507,4422274.795774648,32.208920187793424
2,0.0138299413530588,0.0,1.0,1,2,1534.21,410.0,13532.0,1891544.0,3701624.0,295432571.0,131375824.0,131513658.0,969397825.0,759412543.0,1728810368.0,0.5607311495484969,0.4392688504515031,0.001094130411878696,0.001094130411878696,127757.19538870825,4216610.653658536,33.00487804878049
1,0.04788075686653575,0.0,2.0,1,2,1280.58,204.0,11179.0,4001220.0,6234393.0,211664053.0,171904866.0,41930868.0,876347033.0,823610911.0,1699957944.0,0.5155110078417329,0.4844889921582672,0.0023537170517201923,0.0023537170517201923,152067.08507022096,8333127.176470588,54.799019607843135
2,0.02817187798103149,0.0,1.0,1,2,1342.48,314.0,15338.0,2312058.0,8297986.0,251891459.0,159366017.0,145291553.0,931060509.0,845741628.0,1776802137.0,0.5240091114320852,0.4759908885679149,0.0013012467465306746,0.0013012467465306746,115843.1436301995,5658605.531847133,48.847133757961785
2,-0.0037578149921179507,0.0,1.0,1,2,875.79,227.0,7201.0,1673139.0,5846432.0,136071207.0,20666725.0,-6.0,262571257.0,410362883.0,672934140.0,0.39018864015429505,0.609811359845705,0.0024863339523835126,0.0024863339523835126,93450.095820025,2964467.577092511,31.722466960352424
3,-0.07791891599714591,0.0,1.0,1,4,83.95,19.0,348.0,90374.0,2093036.0,19567221.0,2021776.0,9142630.0,16685530.0,62450055.0,79135585.0,0.21084737037073775,0.7891526296292622,0.0011420146827751383,0.0011420146827751383,227401.1063218391,4165030.789473684,18.31578947368421
2,0.018860913604308308,1.0,1.0,1,4,1120.17,272.0,15636.0,3229178.0,7962489.0,197592515.0,106762003.0,28897839.0,968268714.0,890961901.0,1859230615.0,0.5207900010833244,0.47920999891667554,0.0017368356426295186,0.0017368356426295186,118907.04879764645,6835406.672794118,57.48529411764706
2,0.007690536374417672,1.0,2.0,1,2,1115.97,147.0,8163.0,383429.0,4289811.0,160417367.0,56981034.0,49742423.0,244622960.0,350162342.0,594785302.0,0.41127943003541134,0.5887205699645887,0.0006446511013481635,0.0006446511013481635,72863.56756094572,4046158.517006803,55.53061224489796
2,0.0031331360686057317,1.0,1.0,1,2,993.04,178.0,9982.0,2046227.0,6208508.0,150372115.0,82398733.0,12901172.0,384000448.0,381497107.0,765497555.0,0.501635107116704,0.498364892883296,0.002673067976030309,0.002673067976030309,76687.79352835103,4300548.061797753,56.07865168539326
2,0.0136221504234114,1.0,2.0,1,9,224.36,148.0,1692.0,107121.0,1585391.0,21337547.0,4669304.0,1700791.0,24951203.0,53576560.0,78527763.0,0.3177373459625992,0.6822626540374007,0.0013641162807604744,0.0013641162807604744,46411.20744680851,530592.9932432432,11.432432432432432
3,-0.1650009781637944,1.0,1.0,2,2,362.74,110.0,2069.0,751688.0,2338094.0,53122138.0,139410285.0,170500000.0,64503357.0,127545256.0,192048613.0,0.3358699445540906,0.6641300554459094,0.00391405065758012,0.00391405065758012,92821.94925084582,1745896.481818182,18.80909090909091
2,0.014061880709869808,0.0,1.0,5,4,706.74,146.0,9538.0,1639902.0,2630728.0,183793755.0,92515436.0,17847666.0,1114350981.0,622559572.0,1736910553.0,0.6415707355081054,0.35842926449189466,0.0009441487917541601,0.0009441487917541601,182104.27269867898,11896647.62328767,65.32876712328768
2,0.022124322862428013,0.0,1.0,5,4,459.1,123.0,4762.0,1494431.0,2316926.0,147736135.0,75868441.0,277314.0,534051785.0,426832719.0,960884504.0,0.5557918592472171,0.4442081407527829,0.0015552660010427226,0.0015552660010427226,201781.71020579588,7812069.138211383,38.71544715447155
2,0.020138124852437038,0.0,1.0,5,4,649.82,127.0,7617.0,6787821.0,8195188.0,120883399.0,81833291.0,-253914239.0,647053356.0,803018347.0,1450071703.0,0.4462216279797303,0.5537783720202697,0.00468102438379904,0.00468102438379904,190373.073782329,11417887.42519685,59.976377952755904
2,0.02521547494140636,0.0,1.0,1,2,1183.73,183.0,12890.0,807647.0,2988260.0,257748006.0,180149876.0,131209494.0,795398259.0,659848453.0,1455246712.0,0.5465727923939814,0.4534272076060186,0.0005549897438971159,0.0005549897438971159,112897.33995345229,7952167.825136612,70.43715846994536
1,0.05047163952854057,0.0,2.0,1,5,110.31,12.0,494.0,7222.0,235732.0,26296668.0,7631914.0,4945069.0,32768659.0,68785700.0,101554359.0,0.3226711223690556,0.6773288776309444,7.111462345008745e-05,7.111462345008745e-05,205575.6255060729,8462863.25,41.166666666666664
2,0.005848007383682949,0.0,1.0,2,2,407.54,53.0,3027.0,819150.0,2288126.0,71068764.0,129393645.0,8003995.0,151645860.0,259793258.0,411439118.0,0.36857423945770756,0.6314257605422924,0.0019909385475593015,0.0019909385475593015,135923.06508093822,7763002.226415094,57.113207547169814
1,0.04935356135595256,1.0,1.0,1,2,745.45,124.0,4394.0,2139239.0,6381721.0,120692484.0,504999882.0,246973534.0,180742430.0,259577162.0,440319592.0,0.4104800996454412,0.5895199003545588,0.0048583779574359704,0.0048583779574359704,100209.2835685025,3550964.4516129033,35.435483870967744
2,0.013730894782246917,1.0,1.0,5,4,765.2,333.0,9581.0,8987815.0,11606225.0,156370429.0,80961331.0,1439090.0,860735449.0,841392298.0,1702127747.0,0.5056820503144057,0.4943179496855943,0.005280341041288483,0.005280341041288483,177656.58563824237,5111494.735735736,28.77177177177177
2,0.009834503252087519,0.0,2.0,1,9,416.88,67.0,2683.0,56793.0,1508772.0,56424673.0,55800368.0,44150000.0,43962881.0,67730915.0,111693796.0,0.3936018165234531,0.606398183476547,0.0005084704973228772,0.0005084704973228772,41630.1885948565,1667071.5820895522,40.04477611940298
2,0.0033998286958051424,1.0,1.0,1,2,681.76,129.0,4547.0,1128888.0,4922525.0,116803183.0,42125016.0,21980402.0,198029207.0,293149658.0,491178865.0,0.40317127040879497,0.596828729591205,0.002298323646315686,0.002298323646315686,108022.62260831318,3807588.100775194,35.248062015503876
1,0.0493631318476795,1.0,1.0,1,2,627.31,110.0,4420.0,44898.0,3802048.0,108341436.0,94335013.0,543803.0,165730521.0,326979546.0,492710067.0,0.3363652015658937,0.6636347984341063,9.112458422734034e-05,9.112458422734034e-05,111472.86583710407,4479182.427272728,40.18181818181818
2,0.013071631158737693,1.0,1.0,1,2,896.75,165.0,6023.0,3459055.0,6844572.0,130832751.0,33401926.0,1772081.0,233426907.0,299408966.0,532835873.0,0.43808406833749347,0.5619159316625065,0.006491783258744668,0.006491783258744668,88466.8558857712,3229308.3212121213,36.5030303030303
3,-0.0072269721106915374,1.0,1.0,5,4,886.68,153.0,9286.0,1382303.0,7123032.0,119920753.0,62247638.0,29134690.0,275630203.0,368983880.0,644614083.0,0.4275894837997202,0.5724105162002798,0.0021443884588540707,0.0021443884588540707,69417.84223562352,4213163.94117647,60.69281045751634
1,0.03498519791609577,1.0,2.0,1,2,700.02,99.0,4918.0,991218.0,6418470.0,115699890.0,87168344.0,82017281.0,113666218.0,364620829.0,478287047.0,0.23765272071020566,0.7623472792897944,0.0020724332933900256,0.0020724332933900256,97252.3479056527,4831182.292929293,49.676767676767675
2,0.02228094959034035,1.0,1.0,5,2,1245.74,205.0,9792.0,1205779.0,10818133.0,239125079.0,191267000.0,84172000.0,433983540.0,392776555.0,826760095.0,0.5249207631386709,0.47507923686132913,0.0014584387989843657,0.0014584387989843657,84432.19924428104,4032976.073170732,47.765853658536585
2,0.020887246959278034,1.0,1.0,1,4,1435.69,238.0,11755.0,1492801.0,4261853.0,247344322.0,202979705.0,14214030.0,904033200.0,985649106.0,1889682306.0,0.4784048605046313,0.5215951394953687,0.0007899745874003014,0.0007899745874003014,160755.6193960017,7939841.62184874,49.390756302521005
1,0.04379470288569547,1.0,2.0,5,2,2182.58,163.0,11011.0,4950299.0,16504370.0,232957331.0,234511488.0,231439895.0,324733411.0,663074044.0,987807455.0,0.3287416078470475,0.6712583921529525,0.005011400728900148,0.005011400728900148,89710.96676051221,6060168.435582822,67.5521472392638
1,0.07421097588765889,1.0,1.0,1,2,1705.2,246.0,13475.0,3859914.0,9720492.0,275479133.0,80706422.0,25534564.0,597974360.0,790803065.0,1388777425.0,0.43057609465390034,0.5694239053460997,0.002779361134848516,0.002779361134848516,103063.25974025975,5645436.6869918695,54.77642276422764
2,0.01913488045181024,1.0,1.0,5,9,1056.08,105.0,3803.0,1505806.0,6587164.0,123996964.0,141461133.0,47163441.0,148803881.0,301288087.0,450091968.0,0.33060772370859104,0.669392276291409,0.003345551813979493,0.003345551813979493,118351.81909019196,4286590.171428571,36.21904761904762
1,0.052578711446964715,1.0,1.0,1,2,779.09,88.0,3240.0,666802.0,3236940.0,68526916.0,107005759.0,93645055.0,96267087.0,285998405.0,382265492.0,0.25183305585951243,0.7481669441404876,0.0017443426465499534,0.0017443426465499534,117983.17654320988,4343926.045454546,36.81818181818182
2,0.005001229671859394,1.0,1.0,1,9,604.09,86.0,3878.0,355433.0,3811945.0,70684297.0,35328657.0,30419508.0,76782844.0,130032493.0,206815337.0,0.37126281403395145,0.6287371859660486,0.0017186007824941919,0.0017186007824941919,53330.41181021145,2404829.5,45.093023255813954
1,0.07511291030509093,1.0,2.0,5,2,221.0,36.0,1801.0,540437.0,3226771.0,37543173.0,4962529.0,155088.0,49122941.0,141084454.0,190207395.0,0.2582598904737642,0.7417401095262358,0.002841303830484614,0.002841303830484614,105612.10161021654,5283538.75,50.02777777777778
3,-0.010413119058226944,1.0,1.0,1,2,1508.39,197.0,9490.0,3047569.0,10903886.0,194168395.0,25564037.0,213446626.0,459324791.0,557507528.0,1016832319.0,0.4517212744100436,0.5482787255899564,0.002997120511469502,0.002997120511469502,107147.76807165437,5161585.3756345175,48.17258883248731
3,-0.027896378118803015,1.0,2.0,1,12,34.65,37.0,982.0,5178.0,604736.0,15901295.0,5912410.0,1390153.0,19908293.0,19848947.0,39757240.0,0.5007463546262265,0.4992536453737734,0.00013024042916459996,0.00013024042916459996,40485.987780040734,1074520.0,26.54054054054054
2,0.007380860274275548,1.0,1.0,2,2,1752.51,228.0,11271.0,2072446.0,3906929.0,206099960.0,378577142.0,327955844.0,272172533.0,214501766.0,486674299.0,0.5592498588054677,0.44075014119453226,0.00425838390122179,0.00425838390122179,43179.336261201315,2134536.399122807,49.43421052631579
3,-0.00714825676216787,1.0,1.0,1,5,1708.89,459.0,17265.0,6157848.0,9324292.0,396010783.0,112670439.0,160115511.0,2020876350.0,1401477353.0,3422353703.0,0.5904931299849342,0.40950687001506575,0.0017993020401725554,0.0017993020401725554,198224.94659716188,7456108.2854030505,37.61437908496732
1,0.036441175010703576,1.0,1.0,1,2,867.56,117.0,6501.0,835735.0,3488795.0,133908113.0,8680132.0,34652.0,256911559.0,447011901.0,703923460.0,0.3649708719752003,0.6350291280247997,0.0011872526595434112,0.0011872526595434112,108279.25857560376,6016439.829059829,55.56410256410256
2,-0.005298773746224418,1.0,2.0,1,4,362.8,152.0,2842.0,88034.0,2307411.0,44726260.0,25892941.0,29118041.0,130168617.0,261664305.0,391832922.0,0.3322043904212827,0.6677956095787173,0.00022467229029826135,0.00022467229029826135,137872.24560168895,2577848.1710526315,18.69736842105263
2,0.0012049948646930834,1.0,2.0,5,2,1165.31,260.0,11488.0,5104432.0,8166039.0,133283884.0,109030632.0,18776568.0,274112906.0,358578587.0,632691493.0,0.4332489199439892,0.5667510800560108,0.008067805646945848,0.008067805646945848,55074.120212395545,2433428.8192307693,44.184615384615384
2,0.0013552284241391285,1.0,1.0,5,4,350.49,109.0,3191.0,7353233.0,8531589.0,61054013.0,22827313.0,-35231828.0,270064895.0,353518543.0,623583438.0,0.4330854197574118,0.5669145802425881,0.0117918991299445,0.0117918991299445,195419.44155437168,5720948.9724770645,29.275229357798164
3,-0.06267043695098595,1.0,1.0,1,2,159.79,44.0,671.0,1009207.0,1966674.0,13349286.0,8266513.0,636453.0,11479331.0,31073428.0,42552759.0,0.2697670202771106,0.7302329797228894,0.023716605543720442,0.023716605543720442,63416.928464977645,967108.1590909091,15.25
3,-0.0252587842982956,1.0,2.0,2,2,139.3,21.0,369.0,361308.0,2124929.0,31791489.0,2769192.0,1370359.0,9273218.0,45153867.0,54427085.0,0.17037873698361763,0.8296212630163824,0.0066383860168149735,0.0066383860168149735,147498.8753387534,2591765.9523809524,17.571428571428573
1,0.051034296424282546,1.0,2.0,1,2,1083.59,101.0,5015.0,622195.0,2461079.0,172262825.0,102047246.0,23005000.0,128335637.0,288231113.0,416566750.0,0.3080794062416167,0.6919205937583832,0.001493626171555939,0.001493626171555939,83064.15752741774,4124423.2673267326,49.65346534653465
1,0.03725948903378809,1.0,1.0,1,2,2241.08,312.0,9996.0,1533529.0,3563724.0,267779547.0,263850923.0,224945457.0,396203348.0,559583216.0,955786564.0,0.41453119652768,0.58546880347232,0.001604468045231906,0.001604468045231906,95616.9031612645,3063418.4743589745,32.03846153846154
3,-0.7097470115279407,1.0,2.0,2,2,43.14,4.0,42.0,75417.0,1010628.0,6905314.0,25925772.0,30217057.0,355865.0,7283574.0,7639439.0,0.04658260901094963,0.9534173909890504,0.009872059977178953,0.009872059977178953,181891.40476190476,1909859.75,10.5
3,-0.023622569798932642,1.0,1.0,1,2,678.51,124.0,5975.0,1976509.0,3905619.0,110831269.0,4252829.0,73357143.0,425621888.0,367573694.0,793195582.0,0.5365913497990209,0.46340865020097904,0.002491830570987724,0.002491830570987724,132752.39866108788,6396738.564516129,48.185483870967744
2,0.02199953557274418,0.0,1.0,1,2,1714.07,184.0,9503.0,1666965.0,7112350.0,205076201.0,159115873.0,64193985.0,320545602.0,471401889.0,791947491.0,0.4047561304793628,0.5952438695206372,0.002104893340712661,0.002104893340712661,83336.57697569189,4304062.451086956,51.64673913043478
1,0.038378725464446414,1.0,1.0,5,4,368.18,126.0,3643.0,1296320.0,2766728.0,60634183.0,41484562.0,25865465.0,168004744.0,194950639.0,362955383.0,0.46287987964625393,0.5371201203537461,0.003571568464656164,0.003571568464656164,99630.90392533626,2880598.277777778,28.91269841269841
2,0.002911930182228664,1.0,1.0,1,8,101.49,41.0,477.0,10689.0,1216850.0,10368989.0,2559866.0,2038900.0,8208946.0,31818456.0,40027402.0,0.20508315778276093,0.7949168422172391,0.000267042062834855,0.000267042062834855,83914.88888888889,976278.0975609756,11.634146341463415
3,-0.06295436850132169,1.0,2.0,1,8,115.31,38.0,581.0,88445.0,795137.0,8858305.0,4539648.0,48176.0,9119172.0,18502406.0,27621578.0,0.3301466701142129,0.6698533298857872,0.003202025604764507,0.003202025604764507,47541.442340791735,726883.6315789474,15.289473684210526
2,0.010821753376121509,1.0,1.0,1,2,187.09,100.0,2293.0,250804.0,1957213.0,18539540.0,4747483.0,3813481.0,27282993.0,31215568.0,58498561.0,0.46638742105126313,0.5336125789487369,0.004287353324810845,0.004287353324810845,25511.801569995638,584985.61,22.93
3,-0.01941038717272418,1.0,2.0,1,4,61.75,32.0,398.0,729422.0,1372940.0,12794544.0,6587123.0,7650.0,7257724.0,50876459.0,58134183.0,0.12484434502158566,0.8751556549784143,0.012547213401106884,0.012547213401106884,146065.7864321608,1816693.21875,12.4375
3,-0.013359998886060393,1.0,2.0,1,2,590.42,43.0,2109.0,583061.0,3504520.0,98267932.0,21460695.0,14998574.0,59671557.0,199660276.0,259331833.0,0.23009730934188863,0.7699026906581113,0.0022483202052560975,0.0022483202052560975,122964.35893788525,6030972.860465116,49.04651162790697
2,0.012493153936829617,1.0,1.0,1,2,247.2,113.0,7765.0,822304.0,4681516.0,147756425.0,64525925.0,949584.0,270567041.0,311331256.0,581898297.0,0.46497307587067915,0.5350269241293208,0.0014131404134355113,0.0014131404134355113,74938.60875724404,5149542.451327434,68.71681415929204
1,0.06967748582209954,1.0,1.0,1,2,54.6,31.0,1547.0,364539.0,1352516.0,46455514.0,25807182.0,20459478.0,53353740.0,89408759.0,142762499.0,0.37372377461675,0.62627622538325,0.0025534646882302055,0.0025534646882302055,92283.45119586296,4605241.903225807,49.903225806451616
3,-0.015373376788299779,1.0,1.0,1,2,1850.57,169.0,8336.0,1393732.0,8523254.0,298807786.0,92450643.0,80469788.0,402747467.0,395440086.0,798187553.0,0.5045774836832115,0.4954225163167885,0.0017461209395732084,0.0017461209395732084,95751.86576295586,4723003.272189349,49.32544378698225
2,0.02256245268302231,0.0,1.0,1,2,440.34,140.0,5234.0,283212.0,1112158.0,67347230.0,58121316.0,42721273.0,167235672.0,202906312.0,370141984.0,0.4518149229999264,0.5481850770000736,0.0007651442209808872,0.0007651442209808872,70718.75888421857,2643871.314285714,37.385714285714286
3,-0.02769614321631883,0.0,1.0,5,2,676.64,176.0,5095.0,1261464.0,2262694.0,96985838.0,30227299.0,1099308.0,119823383.0,201114010.0,320937393.0,0.3733543850404493,0.6266456149595507,0.003930560998855001,0.003930560998855001,62990.65613346418,1823507.9147727273,28.948863636363637
2,0.020982426743352673,0.0,1.0,1,2,1202.76,162.0,7847.0,568769.0,3253120.0,151252778.0,72662786.0,130484753.0,243130836.0,362958019.0,606088855.0,0.40114718162900387,0.5988528183709961,0.0009384251093018366,0.0009384251093018366,77238.28915509112,3741289.2283950616,48.43827160493827
2,0.02990698501338618,0.0,2.0,1,2,1895.17,201.0,9372.0,2829102.0,7320634.0,209835237.0,85412287.0,118714261.0,220755747.0,521696760.0,742452507.0,0.29733315588359915,0.7026668441164008,0.0038104821161308302,0.0038104821161308302,79220.28457106274,3693793.567164179,46.62686567164179
1,0.12137467941347288,0.0,2.0,1,2,423.17,81.0,2657.0,324706.0,2806068.0,69078923.0,81966223.0,40441998.0,53825105.0,148675607.0,202500712.0,0.2658020530811763,0.7341979469188237,0.0016034807818354733,0.0016034807818354733,76214.04290553255,2500008.7901234566,32.80246913580247
1,0.05012216335099335,0.0,2.0,1,2,684.61,75.0,3342.0,592815.0,3785119.0,79552821.0,80245436.0,46259172.0,135866902.0,159321055.0,295187957.0,0.4602725103720949,0.5397274896279051,0.0020082628235405958,0.0020082628235405958,88326.73758228606,3935839.4266666668,44.56
